"Year" "FID" "Sex" "AllCause"
"1154" 2002 "DK01" "m" 1446.4669060102
"1155" 2002 "DK02" "f" 954.816100958061
"1156" 2002 "DK02" "m" 1427.81742273614
"1157" 2002 "DK03" "f" 888.66000706789
"1158" 2002 "DK03" "m" 1357.2968124259
"1159" 2002 "DK04" "f" 891.842456183511
"1160" 2002 "DK04" "m" 1327.11871025067
"1161" 2002 "DK05" "f" 938.157306041698
"1162" 2002 "DK05" "m" 1347.55809537758
"1163" 2002 "FR101" "f" 666.200174082599
"1164" 2002 "FR101" "m" 1059.30861325386
"1165" 2002 "FR102" "f" 709.608256099889
"1166" 2002 "FR102" "m" 1226.32310432995
"1167" 2002 "FR103" "f" 630.990540036841
"1168" 2002 "FR103" "m" 1044.45386876196
"1169" 2002 "FR104" "f" 651.191169690351
"1170" 2002 "FR104" "m" 1097.93916793297
"1171" 2002 "FR105" "f" 642.187164701278
"1172" 2002 "FR105" "m" 1045.86399404314
"1173" 2002 "FR106" "f" 747.918470911502
"1174" 2002 "FR106" "m" 1253.60108297637
"1175" 2002 "FR107" "f" 686.193892131354
"1176" 2002 "FR107" "m" 1143.06522878011
"1177" 2002 "FR108" "f" 704.311906569571
"1178" 2002 "FR108" "m" 1155.09832532802
"1179" 2002 "FRB01" "f" 724.779954516609
"1180" 2002 "FRB01" "m" 1318.02365506014
"1181" 2002 "FRB02" "f" 675.300466441664
"1182" 2002 "FRB02" "m" 1181.62700938869
"1183" 2002 "FRB03" "f" 687.248379788417
"1184" 2002 "FRB03" "m" 1280.70630254459
"1185" 2002 "FRB04" "f" 624.955196236481
"1186" 2002 "FRB04" "m" 1115.1938147017
"1187" 2002 "FRB05" "f" 665.195034583359
"1188" 2002 "FRB05" "m" 1179.34013037416
"1189" 2002 "FRB06" "f" 678.909251897495
"1190" 2002 "FRB06" "m" 1128.6420823295
"1191" 2002 "FRC11" "f" 621.879314470328
"1192" 2002 "FRC11" "m" 1176.3346490469
"1193" 2002 "FRC12" "f" 716.298216406613
"1194" 2002 "FRC12" "m" 1374.15960101822
"1195" 2002 "FRC13" "f" 666.353980263375
"1196" 2002 "FRC13" "m" 1191.00183379357
"1197" 2002 "FRC14" "f" 710.600111080924
"1198" 2002 "FRC14" "m" 1315.94597456021
"1199" 2002 "FRC21" "f" 660.26299068611
"1200" 2002 "FRC21" "m" 1148.51257397313
"1201" 2002 "FRC22" "f" 637.702986283083
"1202" 2002 "FRC22" "m" 1211.0786457498
"1203" 2002 "FRC23" "f" 686.830752178498
"1204" 2002 "FRC23" "m" 1278.90037282737
"1205" 2002 "FRC24" "f" 698.761272208396
"1206" 2002 "FRC24" "m" 1284.48458606047
"1207" 2002 "FRD11" "f" 644.84472919553
"1208" 2002 "FRD11" "m" 1245.8260111173
"1209" 2002 "FRD12" "f" 655.528892708494
"1210" 2002 "FRD12" "m" 1234.37106464385
"1211" 2002 "FRD13" "f" 642.71416167127
"1212" 2002 "FRD13" "m" 1197.3292143172
"1213" 2002 "FRD21" "f" 738.011276818496
"1214" 2002 "FRD21" "m" 1312.2926918439
"1215" 2002 "FRD22" "f" 708.967696189809
"1216" 2002 "FRD22" "m" 1307.89279581963
"1217" 2002 "FRE11" "f" 841.85818312048
"1218" 2002 "FRE11" "m" 1508.54977368701
"1219" 2002 "FRE12" "f" 831.096494578158
"1220" 2002 "FRE12" "m" 1587.51261711654
"1221" 2002 "FRE21" "f" 801.751572515986
"1222" 2002 "FRE21" "m" 1476.65754972396
"1223" 2002 "FRE22" "f" 735.496772539104
"1224" 2002 "FRE22" "m" 1281.57034525724
"1225" 2002 "FRE23" "f" 790.72514523415
"1226" 2002 "FRE23" "m" 1398.4874604773
"1227" 2002 "FRF11" "f" 713.203690134225
"1228" 2002 "FRF11" "m" 1245.14826896525
"1229" 2002 "FRF12" "f" 738.446534467563
"1230" 2002 "FRF12" "m" 1243.66393091664
"1231" 2002 "FRF21" "f" 812.815705300651
"1232" 2002 "FRF21" "m" 1447.56808254133
"1233" 2002 "FRF22" "f" 677.110946913448
"1234" 2002 "FRF22" "m" 1253.98105647716
"1235" 2002 "FRF23" "f" 713.671879952227
"1236" 2002 "FRF23" "m" 1297.55986572026
"1237" 2002 "FRF24" "f" 679.879425841108
"1238" 2002 "FRF24" "m" 1315.23087031577
"1239" 2002 "FRF31" "f" 744.041985520714
"1240" 2002 "FRF31" "m" 1309.61667645386
"1241" 2002 "FRF32" "f" 751.549135526494
"1242" 2002 "FRF32" "m" 1404.73111859069
"1243" 2002 "FRF33" "f" 806.479979933817
"1244" 2002 "FRF33" "m" 1363.32239747616
"1245" 2002 "FRF34" "f" 737.035065353968
"1246" 2002 "FRF34" "m" 1320.22101365673
"1247" 2002 "FRG01" "f" 652.4542056622
"1248" 2002 "FRG01" "m" 1228.15108503797
"1249" 2002 "FRG02" "f" 651.644751552374
"1250" 2002 "FRG02" "m" 1126.41568238616
"1251" 2002 "FRG03" "f" 623.739484997631
"1252" 2002 "FRG03" "m" 1077.43422737442
"1253" 2002 "FRG04" "f" 640.946052744468
"1254" 2002 "FRG04" "m" 1186.24448329024
"1255" 2002 "FRG05" "f" 623.957465514783
"1256" 2002 "FRG05" "m" 1189.66954585173
"1257" 2002 "FRH01" "f" 691.891600725684
"1258" 2002 "FRH01" "m" 1292.30953216555
"1259" 2002 "FRH02" "f" 714.733609749954
"1260" 2002 "FRH02" "m" 1391.49828874552
"1261" 2002 "FRH03" "f" 655.836999620377
"1262" 2002 "FRH03" "m" 1167.43670110064
"1263" 2002 "FRH04" "f" 683.252082200309
"1264" 2002 "FRH04" "m" 1292.45568806486
"1265" 2002 "FRI11" "f" 658.488003331011
"1266" 2002 "FRI11" "m" 1228.23156556973
"1267" 2002 "FRI12" "f" 645.133692149676
"1268" 2002 "FRI12" "m" 1163.81915444327
"1269" 2002 "FRI13" "f" 632.393815754748
"1270" 2002 "FRI13" "m" 1164.62233488586
"1271" 2002 "FRI14" "f" 615.013540809664
"1272" 2002 "FRI14" "m" 1086.94989850381
"1273" 2002 "FRI15" "f" 632.630555950988
"1274" 2002 "FRI15" "m" 1172.73413907541
"1275" 2002 "FRI21" "f" 651.199457812738
"1276" 2002 "FRI21" "m" 1184.95647245338
"1277" 2002 "FRI22" "f" 690.608792910232
"1278" 2002 "FRI22" "m" 1328.98381328232
"1279" 2002 "FRI23" "f" 649.625853846593
"1280" 2002 "FRI23" "m" 1174.49142300853
"1281" 2002 "FRI31" "f" 640.260314887866
"1282" 2002 "FRI31" "m" 1173.05226055431
"1283" 2002 "FRI32" "f" 635.243590318911
"1284" 2002 "FRI32" "m" 1178.36463399801
"1285" 2002 "FRI33" "f" 629.987602343954
"1286" 2002 "FRI33" "m" 1147.95184127231
"1287" 2002 "FRI34" "f" 618.25147572148
"1288" 2002 "FRI34" "m" 1134.2793819337
"1289" 2002 "FRJ11" "f" 641.76693656546
"1290" 2002 "FRJ11" "m" 1155.96006426939
"1291" 2002 "FRJ12" "f" 669.491856841099
"1292" 2002 "FRJ12" "m" 1182.13809971434
"1293" 2002 "FRJ13" "f" 632.23010158483
"1294" 2002 "FRJ13" "m" 1134.78086654055
"1295" 2002 "FRJ14" "f" 696.520627506391
"1296" 2002 "FRJ14" "m" 1200.55278631932
"1297" 2002 "FRJ15" "f" 660.612396592426
"1298" 2002 "FRJ15" "m" 1201.29181568808
"1299" 2002 "FRJ21" "f" 685.898795921093
"1300" 2002 "FRJ21" "m" 1180.05817806616
"1301" 2002 "FRJ22" "f" 635.187110845515
"1302" 2002 "FRJ22" "m" 1087.08692734512
"1303" 2002 "FRJ23" "f" 620.510825732118
"1304" 2002 "FRJ23" "m" 1096.49458712697
"1305" 2002 "FRJ24" "f" 618.915618471743
"1306" 2002 "FRJ24" "m" 1087.9351662035
"1307" 2002 "FRJ25" "f" 602.609294238526
"1308" 2002 "FRJ25" "m" 1085.15972749289
"1309" 2002 "FRJ26" "f" 635.333288410349
"1310" 2002 "FRJ26" "m" 1172.17827248065
"1311" 2002 "FRJ27" "f" 619.841418075088
"1312" 2002 "FRJ27" "m" 1058.78867005683
"1313" 2002 "FRJ28" "f" 620.594759151236
"1314" 2002 "FRJ28" "m" 1083.79527351024
"1315" 2002 "FRK11" "f" 699.841560125395
"1316" 2002 "FRK11" "m" 1303.00114949195
"1317" 2002 "FRK12" "f" 642.003128117506
"1318" 2002 "FRK12" "m" 1228.1847801836
"1319" 2002 "FRK13" "f" 680.176153378003
"1320" 2002 "FRK13" "m" 1296.22130888807
"1321" 2002 "FRK14" "f" 676.399054304867
"1322" 2002 "FRK14" "m" 1275.98950846659
"1323" 2002 "FRK21" "f" 619.930826372906
"1324" 2002 "FRK21" "m" 1113.00505773955
"1325" 2002 "FRK22" "f" 604.424586894645
"1326" 2002 "FRK22" "m" 1158.96115641671
"1327" 2002 "FRK23" "f" 646.305553742956
"1328" 2002 "FRK23" "m" 1131.96856522506
"1329" 2002 "FRK24" "f" 636.685983576661
"1330" 2002 "FRK24" "m" 1103.90407581857
"1331" 2002 "FRK25" "f" 654.073796340413
"1332" 2002 "FRK25" "m" 1221.49631038565
"1333" 2002 "FRK26" "f" 647.423594921503
"1334" 2002 "FRK26" "m" 1115.18697955526
"1335" 2002 "FRK27" "f" 635.36215052304
"1336" 2002 "FRK27" "m" 1132.41019853094
"1337" 2002 "FRK28" "f" 620.492567583
"1338" 2002 "FRK28" "m" 1101.13504435377
"1339" 2002 "FRL01" "f" 612.32374616463
"1340" 2002 "FRL01" "m" 1121.48507998366
"1341" 2002 "FRL02" "f" 577.133411893495
"1342" 2002 "FRL02" "m" 1102.76372611953
"1343" 2002 "FRL03" "f" 644.371023814282
"1344" 2002 "FRL03" "m" 1093.04099297491
"1345" 2002 "FRL04" "f" 682.294013535235
"1346" 2002 "FRL04" "m" 1178.57402425186
"1347" 2002 "FRL05" "f" 640.177521490912
"1348" 2002 "FRL05" "m" 1135.89141056995
"1349" 2002 "FRL06" "f" 642.845426559469
"1350" 2002 "FRL06" "m" 1169.70232049084
"1351" 2002 "FRM01" "f" 634.924331891224
"1352" 2002 "FRM01" "m" 1152.43740886815
"1353" 2002 "SK010" "f" 1085.08028919473
"1354" 2002 "SK010" "m" 1719.99987931242
"1355" 2002 "SK021" "f" 1206.50151779128
"1356" 2002 "SK021" "m" 2002.37147580349
"1357" 2002 "SK022" "f" 1083.99737026109
"1358" 2002 "SK022" "m" 1866.43022368532
"1359" 2002 "SK023" "f" 1182.42706779323
"1360" 2002 "SK023" "m" 2029.13389351574
"1361" 2002 "SK031" "f" 1115.79155237832
"1362" 2002 "SK031" "m" 1976.53529515589
"1363" 2002 "SK032" "f" 1183.56912074103
"1364" 2002 "SK032" "m" 2077.07239613682
"1365" 2002 "SK041" "f" 1102.3372017038
"1366" 2002 "SK041" "m" 1898.79848250534
"1367" 2002 "SK042" "f" 1229.72866921377
"1368" 2002 "SK042" "m" 2076.12364313147
"1369" 2005 "AT11" "f" 785.78064497038
"1370" 2005 "AT11" "m" 1354.23205763748
"1371" 2005 "AT12" "f" 798.705739781766
"1372" 2005 "AT12" "m" 1260.03330154851
"1373" 2005 "AT13" "f" 796.183705357178
"1374" 2005 "AT13" "m" 1249.72530619749
"1375" 2005 "AT21" "f" 734.817781508114
"1376" 2005 "AT21" "m" 1202.2018085099
"1377" 2005 "AT22" "f" 736.040899163717
"1378" 2005 "AT22" "m" 1222.42024368511
"1379" 2005 "AT31" "f" 746.36842229433
"1380" 2005 "AT31" "m" 1202.58179795457
"1381" 2005 "AT32" "f" 711.669796913909
"1382" 2005 "AT32" "m" 1140.81501474429
"1383" 2005 "AT33" "f" 696.632269174237
"1384" 2005 "AT33" "m" 1091.46977976784
"1385" 2005 "AT34" "f" 707.004595787244
"1386" 2005 "AT34" "m" 1127.93371860358
"1387" 2005 "CH01" "f" 739.004182415715
"1388" 2005 "CH01" "m" 1189.78183764559
"1389" 2005 "CH02" "f" 567.233188930174
"1390" 2005 "CH02" "m" 920.634482897182
"1391" 2005 "CH03" "f" 643.464283616476
"1392" 2005 "CH03" "m" 977.737960341803
"1393" 2005 "CH04" "f" 643.983808174495
"1394" 2005 "CH04" "m" 974.340951108211
"1395" 2005 "CH05" "f" 650.125697009488
"1396" 2005 "CH05" "m" 1024.6776768759
"1397" 2005 "CH06" "f" 631.599965924922
"1398" 2005 "CH06" "m" 986.783802328462
"1399" 2005 "CH07" "f" 564.801708528578
"1400" 2005 "CH07" "m" 932.756404532193
"1401" 2005 "CZ01" "f" 925.01639941747
"1402" 2005 "CZ01" "m" 1380.50740685555
"1403" 2005 "CZ02" "f" 1064.16454665322
"1404" 2005 "CZ02" "m" 1661.47472167517
"1405" 2005 "CZ03" "f" 1030.62247162513
"1406" 2005 "CZ03" "m" 1566.50387660083
"1407" 2005 "CZ04" "f" 1141.58036030526
"1408" 2005 "CZ04" "m" 1822.29414412715
"1409" 2005 "CZ05" "f" 993.834773565652
"1410" 2005 "CZ05" "m" 1572.40893390015
"1411" 2005 "CZ06" "f" 953.426949107621
"1412" 2005 "CZ06" "m" 1584.01385622709
"1413" 2005 "CZ07" "f" 962.08426000459
"1414" 2005 "CZ07" "m" 1603.26867230056
"1415" 2005 "CZ08" "f" 1041.17546939014
"1416" 2005 "CZ08" "m" 1738.4830436363
"1417" 2005 "DE1001" "f" 838.518519514405
"1418" 2005 "DE1001" "m" 1302.55040058151
"1419" 2005 "DE101" "f" 772.342664957986
"1420" 2005 "DE101" "m" 1187.84306944847
"1421" 2005 "DE102" "f" 792.78135340753
"1422" 2005 "DE102" "m" 1187.99511866843
"1423" 2005 "DE103" "f" 764.900105752604
"1424" 2005 "DE103" "m" 1190.54114472961
"1425" 2005 "DE104" "f" 754.619901749326
"1426" 2005 "DE104" "m" 1134.90127747159
"1427" 2005 "DE105" "f" 816.691078265794
"1428" 2005 "DE105" "m" 1274.43080774143
"1429" 2005 "DE1101" "f" 787.211845612514
"1430" 2005 "DE1101" "m" 1198.56621050215
"1431" 2005 "DE1201" "f" 764.469413645951
"1432" 2005 "DE1201" "m" 1204.20966691838
"1433" 2005 "DE1202" "f" 783.692726382172
"1434" 2005 "DE1202" "m" 1281.67570587225
"1435" 2005 "DE1203" "f" 789.718283947913
"1436" 2005 "DE1203" "m" 1243.02734938182
"1437" 2005 "DE1204" "f" 838.536507228213
"1438" 2005 "DE1204" "m" 1285.46506951045
"1439" 2005 "DE1205" "f" 838.579695898002
"1440" 2005 "DE1205" "m" 1302.51776254426
"1441" 2005 "DE1301" "f" 777.34084879808
"1442" 2005 "DE1301" "m" 1345.07879323747
"1443" 2005 "DE1302" "f" 762.856267645278
"1444" 2005 "DE1302" "m" 1211.06529244742
"1445" 2005 "DE1303" "f" 829.026846794066
"1446" 2005 "DE1303" "m" 1348.1583853806
"1447" 2005 "DE1304" "f" 782.614951213958
"1448" 2005 "DE1304" "m" 1341.47561229998
"1449" 2005 "DE1401" "f" 685.506232203826
"1450" 2005 "DE1401" "m" 1097.22520780827
"1451" 2005 "DE1402" "f" 740.339503465249
"1452" 2005 "DE1402" "m" 1237.10552493375
"1453" 2005 "DE1403" "f" 761.206223963418
"1454" 2005 "DE1403" "m" 1230.09164201365
"1455" 2005 "DE1404" "f" 748.417675564136
"1456" 2005 "DE1404" "m" 1218.01799572839
"1457" 2005 "DE1501" "f" 877.793505899956
"1458" 2005 "DE1501" "m" 1355.24887519664
"1459" 2005 "DE1502" "f" 805.6349820746
"1460" 2005 "DE1502" "m" 1343.16132289326
"1461" 2005 "DE1503" "f" 798.250350754876
"1462" 2005 "DE1503" "m" 1327.66864519985
"1463" 2005 "DE1504" "f" 827.478138032256
"1464" 2005 "DE1504" "m" 1361.74166520661
"1465" 2005 "DE1601" "f" 794.890731388914
"1466" 2005 "DE1601" "m" 1309.77985032717
"1467" 2005 "DE1602" "f" 831.192077192386
"1468" 2005 "DE1602" "m" 1311.39405424544
"1469" 2005 "DE1603" "f" 754.769339529713
"1470" 2005 "DE1603" "m" 1239.17767339052
"1471" 2005 "DE1604" "f" 815.86566915491
"1472" 2005 "DE1604" "m" 1286.93171521908
"1473" 2005 "DE201" "f" 768.08037273645
"1474" 2005 "DE201" "m" 1199.05782398668
"1475" 2005 "DE301" "f" 767.254283160475
"1476" 2005 "DE301" "m" 1218.12223742345
"1477" 2005 "DE302" "f" 779.958752726875
"1478" 2005 "DE302" "m" 1183.39376245111
"1479" 2005 "DE303" "f" 826.877130988651
"1480" 2005 "DE303" "m" 1285.35867114015
"1481" 2005 "DE304" "f" 753.026353541696
"1482" 2005 "DE304" "m" 1191.48889962324
"1483" 2005 "DE305" "f" 759.34086121108
"1484" 2005 "DE305" "m" 1179.71230942783
"1485" 2005 "DE306" "f" 764.892916092187
"1486" 2005 "DE306" "m" 1139.9222451824
"1487" 2005 "DE307" "f" 749.442995425182
"1488" 2005 "DE307" "m" 1160.35276539024
"1489" 2005 "DE308" "f" 778.045403396762
"1490" 2005 "DE308" "m" 1195.89882555453
"1491" 2005 "DE309" "f" 813.865212414776
"1492" 2005 "DE309" "m" 1235.05952055803
"1493" 2005 "DE310" "f" 761.963942346604
"1494" 2005 "DE310" "m" 1158.63938280413
"1495" 2005 "DE311" "f" 731.320019774898
"1496" 2005 "DE311" "m" 1170.04845086208
"1497" 2005 "DE312" "f" 798.09382163287
"1498" 2005 "DE312" "m" 1223.74128348001
"1499" 2005 "DE313" "f" 756.931843689578
"1500" 2005 "DE313" "m" 1178.63950229269
"1501" 2005 "DE401" "f" 742.99012907695
"1502" 2005 "DE401" "m" 1189.57358964209
"1503" 2005 "DE501" "f" 800.497200811549
"1504" 2005 "DE501" "m" 1228.86748995988
"1505" 2005 "DE502" "f" 782.61143043858
"1506" 2005 "DE502" "m" 1261.24673579519
"1507" 2005 "DE503" "f" 714.609574069419
"1508" 2005 "DE503" "m" 1149.88968549883
"1509" 2005 "DE504" "f" 814.341084508704
"1510" 2005 "DE504" "m" 1283.25395543935
"1511" 2005 "DE505" "f" 717.389149071476
"1512" 2005 "DE505" "m" 1085.99486478354
"1513" 2005 "DE506" "f" 810.434134349785
"1514" 2005 "DE506" "m" 1296.19857181956
"1515" 2005 "DE507" "f" 826.166222414378
"1516" 2005 "DE507" "m" 1295.90732371108
"1517" 2005 "DE508" "f" 779.570820231813
"1518" 2005 "DE508" "m" 1205.08229716824
"1519" 2005 "DE509" "f" 833.780214497987
"1520" 2005 "DE509" "m" 1342.67238462389
"1521" 2005 "DE510" "f" 777.953095966632
"1522" 2005 "DE510" "m" 1165.03686063725
"1523" 2005 "DE511" "f" 724.710139515119
"1524" 2005 "DE511" "m" 1152.21864265528
"1525" 2005 "DE512" "f" 719.441389583432
"1526" 2005 "DE512" "m" 1153.82397281206
"1527" 2005 "DE513" "f" 767.601694794845
"1528" 2005 "DE513" "m" 1206.65964816237
"1529" 2005 "DE601" "f" 754.07705811422
"1530" 2005 "DE601" "m" 1195.69789835006
"1531" 2005 "DE602" "f" 741.226451402735
"1532" 2005 "DE602" "m" 1189.04150282328
"1533" 2005 "DE603" "f" 706.926281625581
"1534" 2005 "DE603" "m" 1085.67857772075
"1535" 2005 "DE604" "f" 724.968475886457
"1536" 2005 "DE604" "m" 1093.27826808078
"1537" 2005 "DE605" "f" 751.274528022337
"1538" 2005 "DE605" "m" 1125.62455429775
"1539" 2005 "DE701" "f" 773.9320938869
"1540" 2005 "DE701" "m" 1178.90249279265
"1541" 2005 "DE702" "f" 760.172310025758
"1542" 2005 "DE702" "m" 1146.25520760874
"1543" 2005 "DE703" "f" 768.752064139415
"1544" 2005 "DE703" "m" 1169.74666219446
"1545" 2005 "DE704" "f" 743.717415161917
"1546" 2005 "DE704" "m" 1197.11824004969
"1547" 2005 "DE705" "f" 812.093789088304
"1548" 2005 "DE705" "m" 1256.48569217903
"1549" 2005 "DE801" "f" 697.446577418214
"1550" 2005 "DE801" "m" 1039.72342987034
"1551" 2005 "DE802" "f" 704.694088095697
"1552" 2005 "DE802" "m" 1049.09693984539
"1553" 2005 "DE803" "f" 725.720818648157
"1554" 2005 "DE803" "m" 1121.4652443501
"1555" 2005 "DE804" "f" 683.013894112062
"1556" 2005 "DE804" "m" 1065.07783710589
"1557" 2005 "DE805" "f" 707.39434905843
"1558" 2005 "DE805" "m" 1074.65071043657
"1559" 2005 "DE806" "f" 675.410194489892
"1560" 2005 "DE806" "m" 1058.34621563377
"1561" 2005 "DE807" "f" 694.979558927227
"1562" 2005 "DE807" "m" 1071.73838768151
"1563" 2005 "DE808" "f" 695.719282053717
"1564" 2005 "DE808" "m" 1120.61324225865
"1565" 2005 "DE809" "f" 705.999741072932
"1566" 2005 "DE809" "m" 1091.91700793997
"1567" 2005 "DE810" "f" 671.436627576787
"1568" 2005 "DE810" "m" 1032.35910056162
"1569" 2005 "DE811" "f" 675.651221356709
"1570" 2005 "DE811" "m" 1040.51705306332
"1571" 2005 "DE812" "f" 731.245014122431
"1572" 2005 "DE812" "m" 1119.38393353494
"1573" 2005 "DE901" "f" 708.758896137697
"1574" 2005 "DE901" "m" 1053.9439263907
"1575" 2005 "DE902" "f" 753.763036103564
"1576" 2005 "DE902" "m" 1181.76079937927
"1577" 2005 "DE903" "f" 747.889996251598
"1578" 2005 "DE903" "m" 1087.33104293677
"1579" 2005 "DE904" "f" 733.02555777325
"1580" 2005 "DE904" "m" 1107.07264814338
"1581" 2005 "DE905" "f" 768.270252307544
"1582" 2005 "DE905" "m" 1246.77050342129
"1583" 2005 "DE906" "f" 766.703777749442
"1584" 2005 "DE906" "m" 1175.76196884507
"1585" 2005 "DE907" "f" 744.420493337145
"1586" 2005 "DE907" "m" 1148.47869656373
"1587" 2005 "DE908" "f" 763.026418990423
"1588" 2005 "DE908" "m" 1162.48445069859
"1589" 2005 "DE909" "f" 730.256432956808
"1590" 2005 "DE909" "m" 1164.51910426713
"1591" 2005 "DE910" "f" 680.75405895622
"1592" 2005 "DE910" "m" 993.200530766826
"1593" 2005 "DE911" "f" 805.428507087573
"1594" 2005 "DE911" "m" 1300.77986412857
"1595" 2005 "DE912" "f" 775.559023894018
"1596" 2005 "DE912" "m" 1249.43534559708
"1597" 2005 "DE913" "f" 700.737439096748
"1598" 2005 "DE913" "m" 1057.13084948774
"1599" 2005 "DE914" "f" 789.685858558022
"1600" 2005 "DE914" "m" 1261.672088346
"1601" 2005 "DE915" "f" 767.973823177704
"1602" 2005 "DE915" "m" 1224.70087517259
"1603" 2005 "DE916" "f" 740.204840717819
"1604" 2005 "DE916" "m" 1144.46051078148
"1605" 2005 "DE917" "f" 742.223692749555
"1606" 2005 "DE917" "m" 1194.9350072224
"1607" 2005 "DE918" "f" 708.55720704812
"1608" 2005 "DE918" "m" 1118.05361907108
"1609" 2005 "DK01" "f" 878.144841915575
"1610" 2005 "DK01" "m" 1325.57215036198
"1611" 2005 "DK02" "f" 896.873950680009
"1612" 2005 "DK02" "m" 1357.50930566626
"1613" 2005 "DK03" "f" 839.910255821445
"1614" 2005 "DK03" "m" 1218.28799051987
"1615" 2005 "DK04" "f" 823.792852911384
"1616" 2005 "DK04" "m" 1202.07333200605
"1617" 2005 "DK05" "f" 870.624681404615
"1618" 2005 "DK05" "m" 1232.5334119591
"1619" 2005 "FR101" "f" 574.356593359367
"1620" 2005 "FR101" "m" 945.407397143917
"1621" 2005 "FR102" "f" 654.492164372787
"1622" 2005 "FR102" "m" 1101.28048387521
"1623" 2005 "FR103" "f" 554.101931251214
"1624" 2005 "FR103" "m" 932.17569875224
"1625" 2005 "FR104" "f" 578.604608966143
"1626" 2005 "FR104" "m" 973.858625943916
"1627" 2005 "FR105" "f" 563.048279369711
"1628" 2005 "FR105" "m" 926.525178934537
"1629" 2005 "FR106" "f" 656.595978882683
"1630" 2005 "FR106" "m" 1110.6114135459
"1631" 2005 "FR107" "f" 586.634324941873
"1632" 2005 "FR107" "m" 997.318025185713
"1633" 2005 "FR108" "f" 629.85462051305
"1634" 2005 "FR108" "m" 1052.01134083947
"1635" 2005 "FRB01" "f" 658.138602005129
"1636" 2005 "FRB01" "m" 1209.06537015506
"1637" 2005 "FRB02" "f" 629.171586854826
"1638" 2005 "FRB02" "m" 1093.34566303717
"1639" 2005 "FRB03" "f" 631.523843637556
"1640" 2005 "FRB03" "m" 1206.28170267964
"1641" 2005 "FRB04" "f" 541.049244848337
"1642" 2005 "FRB04" "m" 1003.14998863709
"1643" 2005 "FRB05" "f" 583.699144858878
"1644" 2005 "FRB05" "m" 1083.6798326573
"1645" 2005 "FRB06" "f" 583.95490344801
"1646" 2005 "FRB06" "m" 1037.66401501023
"1647" 2005 "FRC11" "f" 580.61153685164
"1648" 2005 "FRC11" "m" 1049.2490059252
"1649" 2005 "FRC12" "f" 634.497972725121
"1650" 2005 "FRC12" "m" 1258.68191523587
"1651" 2005 "FRC13" "f" 605.776399702701
"1652" 2005 "FRC13" "m" 1115.7468798071
"1653" 2005 "FRC14" "f" 673.435384399646
"1654" 2005 "FRC14" "m" 1189.56113955178
"1655" 2005 "FRC21" "f" 607.403576169696
"1656" 2005 "FRC21" "m" 1072.82887171859
"1657" 2005 "FRC22" "f" 577.099094855438
"1658" 2005 "FRC22" "m" 1077.54141837719
"1659" 2005 "FRC23" "f" 652.034817555556
"1660" 2005 "FRC23" "m" 1164.85650734174
"1661" 2005 "FRC24" "f" 666.15638844506
"1662" 2005 "FRC24" "m" 1141.11510425591
"1663" 2005 "FRD11" "f" 616.528889195834
"1664" 2005 "FRD11" "m" 1143.82443964998
"1665" 2005 "FRD12" "f" 595.577429330438
"1666" 2005 "FRD12" "m" 1143.79412380995
"1667" 2005 "FRD13" "f" 603.740154147309
"1668" 2005 "FRD13" "m" 1114.67626955289
"1669" 2005 "FRD21" "f" 672.043103440955
"1670" 2005 "FRD21" "m" 1197.31433501798
"1671" 2005 "FRD22" "f" 654.854971447383
"1672" 2005 "FRD22" "m" 1198.65471882994
"1673" 2005 "FRE11" "f" 765.619860845723
"1674" 2005 "FRE11" "m" 1395.03333113684
"1675" 2005 "FRE12" "f" 766.911844596914
"1676" 2005 "FRE12" "m" 1442.99647104732
"1677" 2005 "FRE21" "f" 730.872129366395
"1678" 2005 "FRE21" "m" 1316.25318068152
"1679" 2005 "FRE22" "f" 672.204293317247
"1680" 2005 "FRE22" "m" 1180.06950659515
"1681" 2005 "FRE23" "f" 722.363167805857
"1682" 2005 "FRE23" "m" 1274.11976741474
"1683" 2005 "FRF11" "f" 648.970950193813
"1684" 2005 "FRF11" "m" 1127.49149177788
"1685" 2005 "FRF12" "f" 650.460051541192
"1686" 2005 "FRF12" "m" 1099.3378085826
"1687" 2005 "FRF21" "f" 707.123721184708
"1688" 2005 "FRF21" "m" 1282.12680042437
"1689" 2005 "FRF22" "f" 634.081670263152
"1690" 2005 "FRF22" "m" 1160.09806387786
"1691" 2005 "FRF23" "f" 649.610718898389
"1692" 2005 "FRF23" "m" 1194.33796831428
"1693" 2005 "FRF24" "f" 661.566508241173
"1694" 2005 "FRF24" "m" 1224.54349175979
"1695" 2005 "FRF31" "f" 674.834609689809
"1696" 2005 "FRF31" "m" 1197.03340444899
"1697" 2005 "FRF32" "f" 711.562556886965
"1698" 2005 "FRF32" "m" 1252.03207755692
"1699" 2005 "FRF33" "f" 720.443096112986
"1700" 2005 "FRF33" "m" 1240.74325462502
"1701" 2005 "FRF34" "f" 672.079994640801
"1702" 2005 "FRF34" "m" 1233.01667108996
"1703" 2005 "FRG01" "f" 586.743624303936
"1704" 2005 "FRG01" "m" 1098.13598732649
"1705" 2005 "FRG02" "f" 559.426638412542
"1706" 2005 "FRG02" "m" 1019.25431601468
"1707" 2005 "FRG03" "f" 531.503848605556
"1708" 2005 "FRG03" "m" 980.25257074482
"1709" 2005 "FRG04" "f" 584.011908597344
